date,year,month,day,weekday,hour,demand,temperature
1991/11/14,1991,11,14,4,11,2702,48
1991/11/14,1991,11,14,4,12,2593,46
1991/11/14,1991,11,14,4,13,2546,47
1991/11/14,1991,11,14,4,14,2475,48
1991/11/14,1991,11,14,4,15,2429,50
1991/11/14,1991,11,14,4,16,2455,48
1991/11/14,1991,11,14,4,17,2721,44
1991/11/14,1991,11,14,4,18,3085,44
1991/11/14,1991,11,14,4,19,3132,42
1991/11/14,1991,11,14,4,20,3084,43
1991/11/14,1991,11,14,4,21,2972,41
1991/11/14,1991,11,14,4,22,2770,40
1991/11/14,1991,11,14,4,23,2470,39
1991/11/14,1991,11,14,4,24,2184,37
1991/11/15,1991,11,15,5,1,2003,37
1991/11/15,1991,11,15,5,2,1952,37
1991/11/15,1991,11,15,5,3,1952,35
1991/11/15,1991,11,15,5,4,1986,35
1991/11/15,1991,11,15,5,5,2133,36
1991/11/15,1991,11,15,5,6,2505,34
1991/11/15,1991,11,15,5,7,3086,34
1991/11/15,1991,11,15,5,8,3375,37
1991/11/15,1991,11,15,5,9,3268,40
1991/11/15,1991,11,15,5,10,3067,43
1991/11/15,1991,11,15,5,11,2899,47
1991/11/15,1991,11,15,5,12,2738,48
1991/11/15,1991,11,15,5,13,2641,48
1991/11/15,1991,11,15,5,14,2577,49
1991/11/15,1991,11,15,5,15,2518,49
1991/11/15,1991,11,15,5,16,2567,46
1991/11/15,1991,11,15,5,17,2781,45
1991/11/15,1991,11,15,5,18,3022,45
1991/11/15,1991,11,15,5,19,2983,45
1991/11/15,1991,11,15,5,20,2857,46
1991/11/15,1991,11,15,5,21,2694,47
1991/11/15,1991,11,15,5,22,2510,45
1991/11/15,1991,11,15,5,23,2281,46
1991/11/15,1991,11,15,5,24,2042,47
1991/11/16,1991,11,16,6,1,1845,44
1991/11/16,1991,11,16,6,2,1748,45
1991/11/16,1991,11,16,6,3,1712,45
1991/11/16,1991,11,16,6,4,1709,48
1991/11/16,1991,11,16,6,5,1739,45
1991/11/16,1991,11,16,6,6,1843,45
1991/11/16,1991,11,16,6,7,2059,45
1991/11/16,1991,11,16,6,8,2366,47
1991/11/16,1991,11,16,6,9,2696,48
1991/11/16,1991,11,16,6,10,2881,46
1991/11/16,1991,11,16,6,11,2912,47
1991/11/16,1991,11,16,6,12,2842,48
1991/11/16,1991,11,16,6,13,2706,48
1991/11/16,1991,11,16,6,14,2608,48
1991/11/16,1991,11,16,6,15,2548,48
1991/11/16,1991,11,16,6,16,2567,48
1991/11/16,1991,11,16,6,17,2714,47
1991/11/16,1991,11,16,6,18,2858,46
1991/11/16,1991,11,16,6,19,2795,46
1991/11/16,1991,11,16,6,20,2649,46
1991/11/16,1991,11,16,6,21,2508,48
1991/11/16,1991,11,16,6,22,2342,52
1991/11/16,1991,11,16,6,23,2124,52
1991/11/16,1991,11,16,6,24,1480,49
1991/11/17,1991,11,17,7,1,1262,48
1991/11/17,1991,11,17,7,2,1302,48
1991/11/17,1991,11,17,7,3,1341,49
1991/11/17,1991,11,17,7,4,1368,49
1991/11/17,1991,11,17,7,5,1400,48
1991/11/17,1991,11,17,7,6,1505,46
1991/11/17,1991,11,17,7,7,1653,46
1991/11/17,1991,11,17,7,8,1887,46
1991/11/17,1991,11,17,7,9,2164,48
1991/11/17,1991,11,17,7,10,2370,49
1991/11/17,1991,11,17,7,11,2431,51
1991/11/17,1991,11,17,7,12,2375,52
1991/11/17,1991,11,17,7,13,2342,53
1991/11/17,1991,11,17,7,14,2309,51
1991/11/17,1991,11,17,7,15,2307,50
1991/11/17,1991,11,17,7,16,2386,46
1991/11/17,1991,11,17,7,17,2616,46
1991/11/17,1991,11,17,7,18,2787,46
1991/11/17,1991,11,17,7,19,2747,45
1991/11/17,1991,11,17,7,20,2664,44
1991/11/17,1991,11,17,7,21,2555,45
1991/11/17,1991,11,17,7,22,2372,45
1991/11/17,1991,11,17,7,23,2106,45
1991/11/17,1991,11,17,7,24,1849,45
1991/11/18,1991,11,18,1,1,1687,46
1991/11/18,1991,11,18,1,2,1638,46
1991/11/18,1991,11,18,1,3,1627,45
1991/11/18,1991,11,18,1,4,1652,45
1991/11/18,1991,11,18,1,5,1760,45
1991/11/18,1991,11,18,1,6,2100,45
1991/11/18,1991,11,18,1,7,2628,45
1991/11/18,1991,11,18,1,8,2850,45
1991/11/18,1991,11,18,1,9,2876,46
1991/11/18,1991,11,18,1,10,2794,47
1991/11/18,1991,11,18,1,11,2724,48
1991/11/18,1991,11,18,1,12,2633,50
1991/11/18,1991,11,18,1,13,2559,52
1991/11/18,1991,11,18,1,14,2493,52
1991/11/18,1991,11,18,1,15,2488,51
1991/11/18,1991,11,18,1,16,2563,50
1991/11/18,1991,11,18,1,17,2802,48
1991/11/18,1991,11,18,1,18,3060,49
1991/11/18,1991,11,18,1,19,3054,49
1991/11/18,1991,11,18,1,20,2943,50
1991/11/18,1991,11,18,1,21,2790,49
1991/11/18,1991,11,18,1,22,2559,48
1991/11/18,1991,11,18,1,23,2255,48
1991/11/18,1991,11,18,1,24,1954,48
1991/11/19,1991,11,19,2,1,1766,49
1991/11/19,1991,11,19,2,2,1696,48
1991/11/19,1991,11,19,2,3,1655,47
1991/11/19,1991,11,19,2,4,1675,47
1991/11/19,1991,11,19,2,5,1782,47
1991/11/19,1991,11,19,2,6,2111,47
1991/11/19,1991,11,19,2,7,2626,46
1991/11/19,1991,11,19,2,8,2933,46
1991/11/19,1991,11,19,2,9,2899,47
1991/11/19,1991,11,19,2,10,2832,49
1991/11/19,1991,11,19,2,11,2793,50
1991/11/19,1991,11,19,2,12,2737,53
1991/11/19,1991,11,19,2,13,2715,54
1991/11/19,1991,11,19,2,14,2685,51
1991/11/19,1991,11,19,2,15,2680,49
1991/11/19,1991,11,19,2,16,2719,50
1991/11/19,1991,11,19,2,17,2917,50
1991/11/19,1991,11,19,2,18,3113,49
1991/11/19,1991,11,19,2,19,3084,49
1991/11/19,1991,11,19,2,20,2942,49
1991/11/19,1991,11,19,2,21,2785,50
1991/11/19,1991,11,19,2,22,2559,50
1991/11/19,1991,11,19,2,23,2226,51
1991/11/19,1991,11,19,2,24,1938,50
1991/11/20,1991,11,20,3,1,1752,50
1991/11/20,1991,11,20,3,2,1681,50
1991/11/20,1991,11,20,3,3,1654,49
1991/11/20,1991,11,20,3,4,1674,48
1991/11/20,1991,11,20,3,5,1778,48
1991/11/20,1991,11,20,3,6,2109,48
1991/11/20,1991,11,20,3,7,2649,43
1991/11/20,1991,11,20,3,8,2961,44
1991/11/20,1991,11,20,3,9,2926,45
1991/11/20,1991,11,20,3,10,2835,46
1991/11/20,1991,11,20,3,11,2806,46
1991/11/20,1991,11,20,3,12,2765,46
1991/11/20,1991,11,20,3,13,2726,47
1991/11/20,1991,11,20,3,14,2688,47
1991/11/20,1991,11,20,3,15,2631,47
1991/11/20,1991,11,20,3,16,2651,48
1991/11/20,1991,11,20,3,17,2899,46
1991/11/20,1991,11,20,3,18,3181,45
1991/11/20,1991,11,20,3,19,3177,45
1991/11/20,1991,11,20,3,20,3076,45
1991/11/20,1991,11,20,3,21,2934,44
1991/11/20,1991,11,20,3,22,2723,44
1991/11/20,1991,11,20,3,23,2399,43
1991/11/20,1991,11,20,3,24,2097,42
1991/11/21,1991,11,21,4,1,1904,42
1991/11/21,1991,11,21,4,2,1838,42
1991/11/21,1991,11,21,4,3,1822,42
1991/11/21,1991,11,21,4,4,1842,42
1991/11/21,1991,11,21,4,5,1955,42
1991/11/21,1991,11,21,4,6,2307,43
1991/11/21,1991,11,21,4,7,2847,43
1991/11/21,1991,11,21,4,8,3163,42
1991/11/21,1991,11,21,4,9,3063,43
1991/11/21,1991,11,21,4,10,2922,43
1991/11/21,1991,11,21,4,11,2801,44
1991/11/21,1991,11,21,4,12,2707,45
1991/11/21,1991,11,21,4,13,2641,46
1991/11/21,1991,11,21,4,14,2590,46
1991/11/21,1991,11,21,4,15,2545,44
1991/11/21,1991,11,21,4,16,2595,44
1991/11/21,1991,11,21,4,17,2878,43
1991/11/21,1991,11,21,4,18,3219,40
1991/11/21,1991,11,21,4,19,3271,40
1991/11/21,1991,11,21,4,20,3186,42
1991/11/21,1991,11,21,4,21,3064,42
1991/11/21,1991,11,21,4,22,2840,42
1991/11/21,1991,11,21,4,23,2521,41
1991/11/21,1991,11,21,4,24,2207,41
1991/11/22,1991,11,22,5,1,2011,41
1991/11/22,1991,11,22,5,2,1966,39
1991/11/22,1991,11,22,5,3,1958,37
1991/11/22,1991,11,22,5,4,2010,40
1991/11/22,1991,11,22,5,5,2156,38
1991/11/22,1991,11,22,5,6,2537,38
1991/11/22,1991,11,22,5,7,3123,35
1991/11/22,1991,11,22,5,8,3455,35
1991/11/22,1991,11,22,5,9,3362,37
1991/11/22,1991,11,22,5,10,3168,38
1991/11/22,1991,11,22,5,11,2998,42
1991/11/22,1991,11,22,5,12,2843,46
1991/11/22,1991,11,22,5,13,2711,50
1991/11/22,1991,11,22,5,14,2621,50
1991/11/22,1991,11,22,5,15,2582,48
1991/11/22,1991,11,22,5,16,2674,47
1991/11/22,1991,11,22,5,17,2923,47
1991/11/22,1991,11,22,5,18,3196,45
1991/11/22,1991,11,22,5,19,3185,45
1991/11/22,1991,11,22,5,20,3052,46
1991/11/22,1991,11,22,5,21,2907,46
1991/11/22,1991,11,22,5,22,2714,46
1991/11/22,1991,11,22,5,23,2473,47
1991/11/22,1991,11,22,5,24,2205,47
1991/11/23,1991,11,23,6,1,2007,47
1991/11/23,1991,11,23,6,2,1905,48
1991/11/23,1991,11,23,6,3,1853,47
1991/11/23,1991,11,23,6,4,1856,46
1991/11/23,1991,11,23,6,5,1902,44
1991/11/23,1991,11,23,6,6,2019,45
1991/11/23,1991,11,23,6,7,2214,44
1991/11/23,1991,11,23,6,8,2530,45
1991/11/23,1991,11,23,6,9,2871,43
1991/11/23,1991,11,23,6,10,3059,42
1991/11/23,1991,11,23,6,11,3055,43
1991/11/23,1991,11,23,6,12,2945,44
1991/11/23,1991,11,23,6,13,2825,44
1991/11/23,1991,11,23,6,14,2712,45
1991/11/23,1991,11,23,6,15,2643,44
1991/11/23,1991,11,23,6,16,2643,45
1991/11/23,1991,11,23,6,17,2819,44
1991/11/23,1991,11,23,6,18,2986,44
1991/11/23,1991,11,23,6,19,2910,44
1991/11/23,1991,11,23,6,20,2763,45
1991/11/23,1991,11,23,6,21,2604,45
1991/11/23,1991,11,23,6,22,2458,45
1991/11/23,1991,11,23,6,23,2247,45
1991/11/23,1991,11,23,6,24,2028,45
1991/11/24,1991,11,24,7,1,1844,45
1991/11/24,1991,11,24,7,2,1743,45
1991/11/24,1991,11,24,7,3,1687,45
1991/11/24,1991,11,24,7,4,1681,45
1991/11/24,1991,11,24,7,5,1703,45
1991/11/24,1991,11,24,7,6,1785,45
1991/11/24,1991,11,24,7,7,1921,45
1991/11/24,1991,11,24,7,8,2178,45
1991/11/24,1991,11,24,7,9,2492,46
1991/11/24,1991,11,24,7,10,2712,46
1991/11/24,1991,11,24,7,11,2781,47
1991/11/24,1991,11,24,7,12,2737,48
1991/11/24,1991,11,24,7,13,2687,48
1991/11/24,1991,11,24,7,14,2638,49
1991/11/24,1991,11,24,7,15,2590,49
1991/11/24,1991,11,24,7,16,2586,50
1991/11/24,1991,11,24,7,17,2764,50
1991/11/24,1991,11,24,7,18,2880,50
1991/11/24,1991,11,24,7,19,2818,51
1991/11/24,1991,11,24,7,20,2735,52
1991/11/24,1991,11,24,7,21,2595,52
1991/11/24,1991,11,24,7,22,2417,52
1991/11/24,1991,11,24,7,23,2116,52
1991/11/24,1991,11,24,7,24,1850,52
1991/11/25,1991,11,25,1,1,1670,52
1991/11/25,1991,11,25,1,2,1581,52
1991/11/25,1991,11,25,1,3,1569,52
1991/11/25,1991,11,25,1,4,1591,50
1991/11/25,1991,11,25,1,5,1687,50
1991/11/25,1991,11,25,1,6,2016,49
1991/11/25,1991,11,25,1,7,2544,49
1991/11/25,1991,11,25,1,8,2838,48
1991/11/25,1991,11,25,1,9,2824,49
1991/11/25,1991,11,25,1,10,2737,49
1991/11/25,1991,11,25,1,11,2694,50
1991/11/25,1991,11,25,1,12,2617,51
1991/11/25,1991,11,25,1,13,2570,51
1991/11/25,1991,11,25,1,14,2527,52
1991/11/25,1991,11,25,1,15,2508,51
1991/11/25,1991,11,25,1,16,2574,51
1991/11/25,1991,11,25,1,17,2806,50
1991/11/25,1991,11,25,1,18,3036,49
1991/11/25,1991,11,25,1,19,3044,47
1991/11/25,1991,11,25,1,20,2971,49
1991/11/25,1991,11,25,1,21,2826,47
1991/11/25,1991,11,25,1,22,2604,47
1991/11/25,1991,11,25,1,23,2292,47
1991/11/25,1991,11,25,1,24,1992,48
1991/11/26,1991,11,26,2,1,1776,47
1991/11/26,1991,11,26,2,2,1709,46
1991/11/26,1991,11,26,2,3,1678,46
1991/11/26,1991,11,26,2,4,1699,46
1991/11/26,1991,11,26,2,5,1816,46
1991/11/26,1991,11,26,2,6,2150,46
1991/11/26,1991,11,26,2,7,2682,47
1991/11/26,1991,11,26,2,8,3021,45
1991/11/26,1991,11,26,2,9,2988,45
1991/11/26,1991,11,26,2,10,2910,44
1991/11/26,1991,11,26,2,11,2850,45
1991/11/26,1991,11,26,2,12,2769,46
1991/11/26,1991,11,26,2,13,2737,46
1991/11/26,1991,11,26,2,14,2703,46
1991/11/26,1991,11,26,2,15,2681,45
1991/11/26,1991,11,26,2,16,2759,45
1991/11/26,1991,11,26,2,17,2972,45
1991/11/26,1991,11,26,2,18,3174,45
1991/11/26,1991,11,26,2,19,3174,44
1991/11/26,1991,11,26,2,20,3085,44
1991/11/26,1991,11,26,2,21,2960,44
1991/11/26,1991,11,26,2,22,2732,44
1991/11/26,1991,11,26,2,23,2427,43
1991/11/26,1991,11,26,2,24,2107,43
1991/11/27,1991,11,27,3,1,1907,43
1991/11/27,1991,11,27,3,2,1820,42
1991/11/27,1991,11,27,3,3,1805,42
1991/11/27,1991,11,27,3,4,1829,42
1991/11/27,1991,11,27,3,5,1941,42
1991/11/27,1991,11,27,3,6,2307,41
1991/11/27,1991,11,27,3,7,2842,41
1991/11/27,1991,11,27,3,8,3185,41
1991/11/27,1991,11,27,3,9,3142,42
1991/11/27,1991,11,27,3,10,3025,42
1991/11/27,1991,11,27,3,11,2930,44
1991/11/27,1991,11,27,3,12,2835,45
1991/11/27,1991,11,27,3,13,2772,45
1991/11/27,1991,11,27,3,14,2768,46
1991/11/27,1991,11,27,3,15,2722,44
1991/11/27,1991,11,27,3,16,2745,43
1991/11/27,1991,11,27,3,17,2951,43
1991/11/27,1991,11,27,3,18,3172,43
1991/11/27,1991,11,27,3,19,3163,44
1991/11/27,1991,11,27,3,20,3068,43
1991/11/27,1991,11,27,3,21,2929,42
1991/11/27,1991,11,27,3,22,2757,41
1991/11/27,1991,11,27,3,23,2509,40
1991/11/27,1991,11,27,3,24,2233,38
1991/11/28,1991,11,28,4,1,2010,38
1991/11/28,1991,11,28,4,2,1910,38
1991/11/28,1991,11,28,4,3,1862,38
1991/11/28,1991,11,28,4,4,1856,38
1991/11/28,1991,11,28,4,5,1905,38
1991/11/28,1991,11,28,4,6,2028,38
1991/11/28,1991,11,28,4,7,2219,39
1991/11/28,1991,11,28,4,8,2517,41
1991/11/28,1991,11,28,4,9,2878,42
1991/11/28,1991,11,28,4,10,3129,43
1991/11/28,1991,11,28,4,11,3220,45
1991/11/28,1991,11,28,4,12,3145,49
1991/11/28,1991,11,28,4,13,2958,50
1991/11/28,1991,11,28,4,14,2716,50
1991/11/28,1991,11,28,4,15,2526,50
1991/11/28,1991,11,28,4,16,2382,51
1991/11/28,1991,11,28,4,17,2342,44
1991/11/28,1991,11,28,4,18,2360,44
1991/11/28,1991,11,28,4,19,2382,45
1991/11/28,1991,11,28,4,20,2347,41
1991/11/28,1991,11,28,4,21,2348,42
1991/11/28,1991,11,28,4,22,2333,43
1991/11/28,1991,11,28,4,23,2255,43
1991/11/28,1991,11,28,4,24,2072,43
1991/11/29,1991,11,29,5,1,1933,42
1991/11/29,1991,11,29,5,2,1884,42
1991/11/29,1991,11,29,5,3,1867,42
1991/11/29,1991,11,29,5,4,1903,42
1991/11/29,1991,11,29,5,5,1983,41
1991/11/29,1991,11,29,5,6,2191,39
1991/11/29,1991,11,29,5,7,2501,39
1991/11/29,1991,11,29,5,8,2789,40
1991/11/29,1991,11,29,5,9,3022,40
1991/11/29,1991,11,29,5,10,3047,43
1991/11/29,1991,11,29,5,11,2960,43
1991/11/29,1991,11,29,5,12,2788,46
1991/11/29,1991,11,29,5,13,2634,47
1991/11/29,1991,11,29,5,14,2538,47
1991/11/29,1991,11,29,5,15,2460,45
1991/11/29,1991,11,29,5,16,2507,44
1991/11/29,1991,11,29,5,17,2781,42
1991/11/29,1991,11,29,5,18,3062,39
1991/11/29,1991,11,29,5,19,3088,38
1991/11/29,1991,11,29,5,20,3022,37
1991/11/29,1991,11,29,5,21,2932,37
1991/11/29,1991,11,29,5,22,2789,35
1991/11/29,1991,11,29,5,23,2593,32
1991/11/29,1991,11,29,5,24,2371,34
1991/11/30,1991,11,30,6,1,2185,33
1991/11/30,1991,11,30,6,2,2097,33
1991/11/30,1991,11,30,6,3,2062,34
1991/11/30,1991,11,30,6,4,2058,34
1991/11/30,1991,11,30,6,5,2086,35
1991/11/30,1991,11,30,6,6,2186,36
1991/11/30,1991,11,30,6,7,2368,36
1991/11/30,1991,11,30,6,8,2638,36
1991/11/30,1991,11,30,6,9,2974,37
1991/11/30,1991,11,30,6,10,3152,39
1991/11/30,1991,11,30,6,11,3137,40
1991/11/30,1991,11,30,6,12,3042,41
1991/11/30,1991,11,30,6,13,2876,41
1991/11/30,1991,11,30,6,14,2783,41
1991/11/30,1991,11,30,6,15,2717,41
1991/11/30,1991,11,30,6,16,2723,41
1991/11/30,1991,11,30,6,17,2918,41
1991/11/30,1991,11,30,6,18,3059,41
1991/11/30,1991,11,30,6,19,3027,41
1991/11/30,1991,11,30,6,20,2906,41
1991/11/30,1991,11,30,6,21,2770,41
1991/11/30,1991,11,30,6,22,2605,41
1991/11/30,1991,11,30,6,23,2394,41
1991/11/30,1991,11,30,6,24,2156,41
1991/12/1,1991,12,1,7,1,1959,40
1991/12/1,1991,12,1,7,2,1854,40
1991/12/1,1991,12,1,7,3,1814,40
1991/12/1,1991,12,1,7,4,1809,40
1991/12/1,1991,12,1,7,5,1828,41
1991/12/1,1991,12,1,7,6,1916,42
1991/12/1,1991,12,1,7,7,2053,43
1991/12/1,1991,12,1,7,8,2304,45
1991/12/1,1991,12,1,7,9,2608,46
1991/12/1,1991,12,1,7,10,2828,47
1991/12/1,1991,12,1,7,11,2898,48
1991/12/1,1991,12,1,7,12,2867,49
1991/12/1,1991,12,1,7,13,2802,49
1991/12/1,1991,12,1,7,14,2721,49
1991/12/1,1991,12,1,7,15,2630,50
1991/12/1,1991,12,1,7,16,2621,50
1991/12/1,1991,12,1,7,17,2787,51
1991/12/1,1991,12,1,7,18,2936,50
1991/12/1,1991,12,1,7,19,2922,49
1991/12/1,1991,12,1,7,20,2860,48
1991/12/1,1991,12,1,7,21,2739,45
1991/12/1,1991,12,1,7,22,2546,44
1991/12/1,1991,12,1,7,23,2261,45
1991/12/1,1991,12,1,7,24,1979,44
1991/12/2,1991,12,2,1,1,1807,44
1991/12/2,1991,12,2,1,2,1743,43
1991/12/2,1991,12,2,1,3,1725,42
1991/12/2,1991,12,2,1,4,1770,42
1991/12/2,1991,12,2,1,5,1898,42
1991/12/2,1991,12,2,1,6,2275,42
1991/12/2,1991,12,2,1,7,2843,43
1991/12/2,1991,12,2,1,8,3155,43
1991/12/2,1991,12,2,1,9,3136,43
1991/12/2,1991,12,2,1,10,3035,44
1991/12/2,1991,12,2,1,11,2928,45
1991/12/2,1991,12,2,1,12,2825,46
1991/12/2,1991,12,2,1,13,2733,47
1991/12/2,1991,12,2,1,14,2686,47
1991/12/2,1991,12,2,1,15,2671,47
1991/12/2,1991,12,2,1,16,2738,46
1991/12/2,1991,12,2,1,17,2986,47
1991/12/2,1991,12,2,1,18,3209,45
1991/12/2,1991,12,2,1,19,3221,47
1991/12/2,1991,12,2,1,20,3110,46
1991/12/2,1991,12,2,1,21,2963,47
1991/12/2,1991,12,2,1,22,2746,46
1991/12/2,1991,12,2,1,23,2390,46
1991/12/2,1991,12,2,1,24,2068,46
1991/12/3,1991,12,3,2,1,1840,47
1991/12/3,1991,12,3,2,2,1766,47
1991/12/3,1991,12,3,2,3,1729,47
1991/12/3,1991,12,3,2,4,1736,47
1991/12/3,1991,12,3,2,5,1835,47
1991/12/3,1991,12,3,2,6,2177,47
1991/12/3,1991,12,3,2,7,2717,48
1991/12/3,1991,12,3,2,8,3021,48
1991/12/3,1991,12,3,2,9,2974,48
1991/12/3,1991,12,3,2,10,2862,49
1991/12/3,1991,12,3,2,11,2794,50
1991/12/3,1991,12,3,2,12,2717,50
1991/12/3,1991,12,3,2,13,2656,51
1991/12/3,1991,12,3,2,14,2602,51
1991/12/3,1991,12,3,2,15,2540,51
1991/12/3,1991,12,3,2,16,2606,50
1991/12/3,1991,12,3,2,17,2857,49
1991/12/3,1991,12,3,2,18,3082,47
1991/12/3,1991,12,3,2,19,3093,48
1991/12/3,1991,12,3,2,20,2994,49
1991/12/3,1991,12,3,2,21,2850,48
1991/12/3,1991,12,3,2,22,2638,48
1991/12/3,1991,12,3,2,23,2351,49
1991/12/3,1991,12,3,2,24,2018,48
1991/12/4,1991,12,4,3,1,1802,47
1991/12/4,1991,12,4,3,2,1735,46
1991/12/4,1991,12,4,3,3,1705,46
1991/12/4,1991,12,4,3,4,1722,46
1991/12/4,1991,12,4,3,5,1825,46
1991/12/4,1991,12,4,3,6,2166,46
1991/12/4,1991,12,4,3,7,2695,46
1991/12/4,1991,12,4,3,8,3007,46
1991/12/4,1991,12,4,3,9,2953,47
1991/12/4,1991,12,4,3,10,2833,48
1991/12/4,1991,12,4,3,11,2747,48
1991/12/4,1991,12,4,3,12,2658,49
1991/12/4,1991,12,4,3,13,2606,50
1991/12/4,1991,12,4,3,14,2573,50
1991/12/4,1991,12,4,3,15,2557,50
1991/12/4,1991,12,4,3,16,2606,50
1991/12/4,1991,12,4,3,17,2854,49
1991/12/4,1991,12,4,3,18,3075,49
1991/12/4,1991,12,4,3,19,3067,49
1991/12/4,1991,12,4,3,20,2966,49
1991/12/4,1991,12,4,3,21,2834,49
1991/12/4,1991,12,4,3,22,2638,49
1991/12/4,1991,12,4,3,23,2316,48
1991/12/4,1991,12,4,3,24,2000,47
1991/12/5,1991,12,5,4,1,1794,47
1991/12/5,1991,12,5,4,2,1714,47
1991/12/5,1991,12,5,4,3,1681,46
1991/12/5,1991,12,5,4,4,1706,46
1991/12/5,1991,12,5,4,5,1792,47
1991/12/5,1991,12,5,4,6,2097,49
1991/12/5,1991,12,5,4,7,2617,50
1991/12/5,1991,12,5,4,8,2900,52
1991/12/5,1991,12,5,4,9,2885,52
1991/12/5,1991,12,5,4,10,2809,51
1991/12/5,1991,12,5,4,11,2762,51
1991/12/5,1991,12,5,4,12,2705,51
1991/12/5,1991,12,5,4,13,2657,51
1991/12/5,1991,12,5,4,14,2626,51
1991/12/5,1991,12,5,4,15,2683,51
1991/12/5,1991,12,5,4,16,2618,51
1991/12/5,1991,12,5,4,17,2860,50
1991/12/5,1991,12,5,4,18,3026,50
1991/12/5,1991,12,5,4,19,3026,50
1991/12/5,1991,12,5,4,20,2920,50
1991/12/5,1991,12,5,4,21,2796,50
1991/12/5,1991,12,5,4,22,2606,49
1991/12/5,1991,12,5,4,23,2311,49
1991/12/5,1991,12,5,4,24,2011,48
1991/12/6,1991,12,6,5,1,1806,47
1991/12/6,1991,12,6,5,2,1734,47
1991/12/6,1991,12,6,5,3,1703,46
1991/12/6,1991,12,6,5,4,1720,47
1991/12/6,1991,12,6,5,5,1834,45
1991/12/6,1991,12,6,5,6,2163,46
1991/12/6,1991,12,6,5,7,2671,47
1991/12/6,1991,12,6,5,8,3010,47
1991/12/6,1991,12,6,5,9,2987,48
1991/12/6,1991,12,6,5,10,2890,49
1991/12/6,1991,12,6,5,11,2827,49
1991/12/6,1991,12,6,5,12,2784,47
1991/12/6,1991,12,6,5,13,2747,47
1991/12/6,1991,12,6,5,14,2707,47
1991/12/6,1991,12,6,5,15,2686,46
1991/12/6,1991,12,6,5,16,2731,46
1991/12/6,1991,12,6,5,17,2934,47
1991/12/6,1991,12,6,5,18,3112,46
1991/12/6,1991,12,6,5,19,3042,46
1991/12/6,1991,12,6,5,20,2914,46
1991/12/6,1991,12,6,5,21,2783,45
1991/12/6,1991,12,6,5,22,2634,45
1991/12/6,1991,12,6,5,23,2408,45
1991/12/6,1991,12,6,5,24,2154,43
1991/12/7,1991,12,7,6,1,1944,43
1991/12/7,1991,12,7,6,2,1843,42
1991/12/7,1991,12,7,6,3,1788,42
1991/12/7,1991,12,7,6,4,1787,42
1991/12/7,1991,12,7,6,5,1821,42
1991/12/7,1991,12,7,6,6,1962,42
1991/12/7,1991,12,7,6,7,2182,42
1991/12/7,1991,12,7,6,8,2508,42
1991/12/7,1991,12,7,6,9,2842,42
1991/12/7,1991,12,7,6,10,2969,43
1991/12/7,1991,12,7,6,11,2927,44
1991/12/7,1991,12,7,6,12,2815,46
1991/12/7,1991,12,7,6,13,2688,48
1991/12/7,1991,12,7,6,14,2600,47
1991/12/7,1991,12,7,6,15,2584,47
1991/12/7,1991,12,7,6,16,2647,47
1991/12/7,1991,12,7,6,17,2880,46
1991/12/7,1991,12,7,6,18,3026,46
1991/12/7,1991,12,7,6,19,2973,46
1991/12/7,1991,12,7,6,20,2833,45
1991/12/7,1991,12,7,6,21,2708,46
1991/12/7,1991,12,7,6,22,2562,47
1991/12/7,1991,12,7,6,23,2371,47
1991/12/7,1991,12,7,6,24,2144,47
1991/12/8,1991,12,8,7,1,1920,48
1991/12/8,1991,12,8,7,2,1783,48
1991/12/8,1991,12,8,7,3,1721,48
1991/12/8,1991,12,8,7,4,1699,48
1991/12/8,1991,12,8,7,5,1729,48
1991/12/8,1991,12,8,7,6,1797,48
1991/12/8,1991,12,8,7,7,1942,48
1991/12/8,1991,12,8,7,8,2187,49
1991/12/8,1991,12,8,7,9,2513,49
1991/12/8,1991,12,8,7,10,2718,49
1991/12/8,1991,12,8,7,11,2759,50
1991/12/8,1991,12,8,7,12,2673,51
1991/12/8,1991,12,8,7,13,2606,51
1991/12/8,1991,12,8,7,14,2551,51
1991/12/8,1991,12,8,7,15,2510,51
1991/12/8,1991,12,8,7,16,2523,50
1991/12/8,1991,12,8,7,17,2746,50
1991/12/8,1991,12,8,7,18,2951,48
1991/12/8,1991,12,8,7,19,2938,49
1991/12/8,1991,12,8,7,20,2866,48
1991/12/8,1991,12,8,7,21,2773,48
1991/12/8,1991,12,8,7,22,2588,49
1991/12/8,1991,12,8,7,23,2292,49
1991/12/8,1991,12,8,7,24,1989,49
1991/12/9,1991,12,9,1,1,1782,50
1991/12/9,1991,12,9,1,2,1710,47
1991/12/9,1991,12,9,1,3,1685,46
1991/12/9,1991,12,9,1,4,1699,47
1991/12/9,1991,12,9,1,5,1813,47
1991/12/9,1991,12,9,1,6,2169,47
1991/12/9,1991,12,9,1,7,2724,47
1991/12/9,1991,12,9,1,8,3037,47
1991/12/9,1991,12,9,1,9,3047,46
1991/12/9,1991,12,9,1,10,2984,46
1991/12/9,1991,12,9,1,11,2945,47
1991/12/9,1991,12,9,1,12,2893,46
1991/12/9,1991,12,9,1,13,2835,46
1991/12/9,1991,12,9,1,14,2776,47
1991/12/9,1991,12,9,1,15,2729,46
1991/12/9,1991,12,9,1,16,2784,46
1991/12/9,1991,12,9,1,17,3053,45
